"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010",207.5840196748,-1.1164417395446,0.142928628705008,1.29605245751621e-15,3.87048145779022e-15
"AT1G01020",632.811510308449,0.260264680080751,0.0972885429773857,0.00687079506561379,0.0102095344958899
"AT1G01030",417.161425849584,0.778469738106447,0.135590818473327,4.51729893057931e-09,1.01243548821251e-08
"AT1G01040",3069.10403912088,1.1701332910989,0.0544964707432162,5.78400994871841e-103,7.75907762489247e-102
"AT1G03993",11.5531976578177,1.79774847951751,1.18157970470093,0.0132109825418161,0.0190402424705249
"AT1G01050",2070.74303311196,0.144698070015593,0.0852627665559165,0.0864599543140468,0.113214456023904
"AT1G01060",1732.92296527194,2.76250003003476,0.189047510069827,1.36621350024827e-49,9.25967464239697e-49
"AT1G01070",137.44757846843,-2.80166581937163,0.229855505114981,2.19969546287939e-35,1.13128330707001e-34
"AT1G01080",1904.14645880701,-0.784129918689743,0.0735327299594208,7.22108424126075e-27,3.05567688437236e-26
"AT1G01090",7530.01189044704,-0.723329071187832,0.0359639557840871,3.09315885032105e-90,3.65200579980253e-89
"AT1G01100",14503.6600737221,0.695630541294707,0.0396848466316141,4.89883560090864e-69,4.4510135402319e-68
"AT1G01110",991.082453377642,1.54880900310344,0.0879902658360769,2.1223324102416e-70,1.96661179654744e-69
"AT1G01120",3120.87401291697,-0.938291104928647,0.0509270513859009,2.90463374028933e-76,2.91960819389392e-75
"AT1G01130",189.676465301068,-0.51766359317251,0.152032993921543,0.000480266969949269,0.000786374528280514
"AT1G01140",3464.71072577268,-2.04091757727114,0.0441203314450666,0,0
"AT1G01150",15.8973930900728,0.0477213409999002,0.54769407445065,0.908996654334099,0.936703546274054
"AT1G01160",2360.18286998843,1.15018861117392,0.0671577860036207,1.98694997181598e-66,1.73711664305017e-65
"AT1G04007",52.9682466975115,0.00106968641085519,0.340334008463927,0.997191142791659,1
"AT1G01170",2311.36312525179,-0.377651138205862,0.0623332536000338,1.17471464077576e-09,2.71556171547206e-09
"AT1G04013",7.37023702789922,-0.582620724614003,0.589187839068687,0.18513182737187,0.229808241669617
"AT1G01180",331.101694329227,-2.74159996982819,0.140058377875741,1.46283336752246e-86,1.66297981788715e-85
"AT1G08765",45.2687735948363,0.202307865300951,0.303231552581427,0.464607621779282,0.528745874607966
"AT1G01190",50.7565286482977,-5.74151036378419,0.542320376390342,8.61402409522592e-27,3.63538635870572e-26
"AT1G01200",27.0318645652452,-1.74674798483168,0.435280008050254,3.84933327182983e-06,7.30695658281595e-06
"AT1G01210",782.884843018095,1.12035457100665,0.102609397911883,2.12913964675697e-28,9.33724991289228e-28
"AT1G04017",2.0202528007522,0.268553365248196,0.907584009062783,0.609927869262737,0.670045026490934
"AT1G01220",1429.27127242844,-0.220617873834642,0.0539427462390987,4.09281774399454e-05,7.24225460934596e-05
"AT1G04023",1.88886646748824,0.0216360749732107,0.846852995988583,0.965907773637818,0.982931065111863
"AT1G01225",239.3782282136,0.429436218524043,0.203130442916353,0.027180898598332,0.0378890093286381
"AT1G01230",779.777582129813,-0.6113627876512,0.0986429570000949,3.70367505823816e-10,8.77038634122016e-10
"AT1G01240",1063.33577630346,-0.51328977871452,0.0711034390323841,3.89188631222585e-13,1.05571217613704e-12
"AT1G01250",108.552566238666,-1.14829984302024,0.263822880615497,2.86116652106016e-06,5.47057806209689e-06
