"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G02335",380.618000051164,0.00319037273708603,0.0801384282406544,0.958398841217802,1
"AT1G02340",465.104736051975,0.277509580589076,0.088540765372872,0.000137915447071142,0.000909393467477336
"AT1G02350",108.631894264136,-0.016209353290968,0.100993757752901,0.81381322249672,0.924423242543845
"AT1G04107",297.632881921446,0.675870385490672,0.238361867128934,7.0707849831747e-05,0.00049960653524445
"AT1G02360",160.405928165387,0.163364784272402,0.203895898104505,0.0945883014084606,0.210367528720821
"AT1G02370",894.466378674052,-0.139200703271618,0.0804598382526608,0.0277710467042233,0.0811881146761859
"AT1G02380",218.564512718881,-0.0524222011111968,0.0974993246566228,0.443199509878354,0.624795930765176
"AT1G02390",149.256953584375,-0.448865469075236,0.357415902717832,0.00735862604749218,0.0276124872156503
"AT1G02400",293.06378094852,1.61437513138076,0.264144050097647,8.02871448168005e-11,1.4488524972878e-09
"AT1G02405",5.63741551884426,-0.100680187719712,0.435657177162358,0.257259174327442,0.433245319511815
"AT1G02410",1183.34956861009,-0.0127038273275293,0.0443983064330678,0.74646223434683,0.875395132443395
"AT1G02420",363.567084037259,-0.0431079369623411,0.0761921942176346,0.468187829231184,0.647961876679713
"AT1G04117",8.98534386331239,-0.20695851027021,0.380011005992588,0.0942124816656883,0.209758459013251
"AT1G02430",1.66718449469336,0.0708971686880881,0.435096557659666,0.357623267247723,NA
"AT1G04123",12.3076178265695,0.0457124359740546,0.23051914870693,0.582658754318259,0.748588860755549
"AT1G02440",11.6569678855586,0.370050173741038,0.472833512488454,0.027138927874153,0.0796641086009973
"AT1G02450",232.559586961933,0.301308400962077,0.128383786011508,0.0011832032018431,0.00592354669226727
"AT1G02460",74.7493014003622,0.330278148302643,0.294806616110039,0.015948633103938,0.0521621919691475
"AT1G02470",432.634888360622,2.83182953925941,0.250009340921125,1.23607612574735e-32,8.9344918667533e-31
"AT1G02475",1144.97974064698,0.0710485382595905,0.0743791987649924,0.226274440655831,0.399247169322201
"AT1G02490",8.93745705396015,-0.0245437723094608,0.232807731867342,0.763609507788372,0.88822080185683
"AT1G02500",13876.516530749,-0.0830667277302306,0.0339838174838248,0.00912489938574423,0.0330493376452253
"AT1G02510",284.709476649298,0.848879235447676,0.123553753939739,4.95036541872828e-13,1.12102093783632e-11
"AT1G02520",678.559569588646,-0.0600351227233379,0.109488593048552,0.405670386145214,0.589376836542133
"AT1G02530",116.872395453755,-0.0636628220831064,0.114478687679675,0.387092845360456,0.571014111698682
"AT1G02540",5.61669762269219,0.19665804491988,0.464684380939089,0.105610964175414,0.228516150963371
"AT1G02550",0.476935375471757,0,0.462670695752424,1,NA
"AT1G02560",7099.65279483442,0.261995584909276,0.0444510402761066,3.5575316339366e-10,5.98381295710695e-09
"AT1G02570",11.4048220613899,0,0.364455326249781,1,1
"AT1G02575",0.730536030441194,0,0.49272506388467,1,NA
"AT1G02580",7.15069403340745,-0.225820768057233,0.604136917765311,0.0621443736624453,0.151506968145368
"AT1G08805",1.68996071218944,0.124280204787607,0.487214934220976,0.173555469606706,NA
"AT1G02610",636.239338237349,-0.0216653840995113,0.123150340164152,0.768598861890911,0.891688171410866
"AT1G02620",55.6711936734633,0.0173019526262731,0.207374145558594,0.827485493413078,0.934538403485424
"AT1G04133",11.5756695738345,-0.012804744054515,0.280391647590257,0.877447104532097,0.969247258006955
"AT1G02630",85.640789676092,-0.0189067986112671,0.123115671458087,0.797179693065515,0.912360962932597
"AT1G02640",5916.83179706581,0.00846644648828215,0.102413664376572,0.90257507930812,0.98665309303153
"AT1G02650",72.1751467260484,-0.0738499760079225,0.151299687778967,0.357216102704303,0.540227745460523
"AT1G02660",2541.72541965547,0.00103177923790534,0.157021693279697,0.989171190427945,1
"AT1G02670",754.144790144038,0.167532963587438,0.0687638545321206,0.00358980363817895,0.0151763687163228
"AT1G02680",849.001698723431,-0.0388166370875807,0.0684923523102541,0.483078984751815,0.661722206935184
"AT1G02690",2382.57447236597,-0.0213897983355512,0.0412474992544535,0.56027946176674,0.731777895500577
"AT1G02700",7.32727931665219,0.151430180458779,0.434679182823907,0.160701728952977,0.311406972607336
"AT1G02705",36.3347736220002,0.327645231266387,0.452181136922315,0.0360893423890952,0.100184074408757
"AT1G02710",0.983678605783933,0,0.486310657685024,1,NA
"AT1G02720",874.150933137932,0.0601651181663161,0.0674544190603204,0.272454520955799,0.450202268053252
"AT1G02730",6384.85304350998,-0.0220247051754841,0.0290377008502959,0.400990769277131,0.584483166205994
"AT1G02740",636.018586251071,-0.0214880874318112,0.0569768043543341,0.656573929612183,0.805588529318173
"AT1G02750",699.946140135496,-0.0222247042376122,0.0733595560480091,0.701263650938616,0.841589774397311
"AT1G02760",3.40151843487803,0,0.451963813983885,1,1
"AT1G02770",115.922489562652,0.174610216265013,0.155945210489242,0.0554502713057685,0.139127690759121
"AT1G02780",42092.059144253,0.0304235127990217,0.0363244830670365,0.35021716748123,0.532603033918513
"AT1G02790",3879.85583097823,-1.51945632726167,0.150293356096621,6.14254415870038e-25,3.15309406871944e-23
"AT1G02800",2847.95909786327,-0.133205315966038,0.0405664968876636,0.000404505421798229,0.00233249094449587
"AT1G02810",259.551229311922,-0.675899462724284,0.264520120107072,0.000163043439159148,0.00105324486397881
"AT1G02813",1556.07104007314,2.97733482965075,0.300251975736241,4.02418537076659e-26,2.19638395011799e-24
"AT1G02816",716.464032765206,0.292294414467259,0.0670705063569326,1.0071602396702e-06,1.03877722521172e-05
"AT1G02820",247.246049072921,0.0421061643875028,0.173461969371416,0.593090434449302,0.75675622990993
"AT1G02830",8.49237107082037,0.562962121156563,0.667566683494379,0.0117027659427867,0.0405329613810927
"AT1G02840",8541.81455388218,-0.012589958984618,0.0322445756504326,0.666509794465277,0.813747452325011
"AT1G02850",2485.06374622596,0.309258238600261,0.0543136486365834,9.57011894406694e-10,1.51715033218806e-08
"AT1G02860",420.442295167249,0.00826468454609965,0.0833924253975251,0.894936685234739,0.981391943165404
"AT1G04147",2.96666930647294,0,0.383733090134053,1,1
"AT1G02870",1226.77347368118,0.0414834641353044,0.0435856617929929,0.281401174824072,0.460039918057032
"AT1G04153",0.708508579104727,-0.0163963759743138,0.433184666135568,0.784396484567067,NA
"AT1G08815",66.4729352202755,-0.0626221101681612,0.162209115826276,0.434013673060948,0.616554853518644
"AT1G02880",851.395566667701,-0.0327996451334875,0.0627121337017453,0.527840616698214,0.703577026165124
"AT1G02890",4361.80999387919,0.00132208971770289,0.0412039140515687,0.971351926559837,1
"AT1G02900",531.212827607065,0.84359737945969,0.0992379431435446,1.77231851021124e-18,6.08458103171878e-17
"AT1G02910",1866.26866021052,-0.0373181063045045,0.0570340301232623,0.439879264386294,0.622051233033961
"AT1G02920",3835.11801085379,1.10652552401784,0.233449469912119,1.89197412714892e-07,2.20667056504451e-06
"AT1G02930",5719.62457063476,0.3082364980848,0.127410469929156,0.000917462578820815,0.00475822790202693
"AT1G02940",26.8021784694546,0.00678792125452035,0.158266553941323,0.928952069523196,1
"AT1G02950",177.775652297441,0.350851787401913,0.181205753668427,0.00224019598961575,0.0102012262125462
"AT1G02952",10.3964679605566,0.0252413386103995,0.22106300782106,0.754776158721999,0.881495225469399
"AT1G02960",1002.64282710414,0.0315393570271537,0.0657832700641293,0.557664839452848,0.729478526110392
"AT1G02965",2.24552654052719,-0.0055142053140355,0.300918699378657,0.946722947650872,1
"AT1G02970",363.931448021325,-0.164901394852192,0.0823012130258454,0.0111778488557047,0.0390363528071256
"AT1G02980",564.299545185577,1.64682343337615,0.0737720035015158,1.97297662304944e-111,5.49638404237856e-109
"AT1G02990",1487.51097240768,-0.120530337046767,0.0478251194612489,0.00510496533468104,0.0203256205018177
"AT1G03000",1743.24170266842,0.0508487861890085,0.0476463176206501,0.222365058499625,0.393993051842717
"AT1G03010",16.3419162067277,1.00478561788457,0.89906055826437,0.00235464971914549,0.0106534853812937
"AT1G03020",54.9667131228994,-0.10674850781747,0.43809280310356,0.240405462114154,0.41498765111863
"AT1G03030",868.975992932424,-0.0230054612243549,0.0623511304517813,0.656654978481423,0.805592051482735
"AT1G03040",2647.72286535634,0.0122789108149583,0.0330678129296651,0.681707032578854,0.825555736247459
"AT1G03050",125.739596668128,0.0883838906436075,0.193619073140777,0.302476516132318,0.483528508514208
"AT1G03055",88.0175256225266,0.0418626737726864,0.186176262429103,0.598835141663408,0.761036258726772
"AT1G03060",6140.0502374752,0.169271108127652,0.0427637318618289,1.81656526950776e-05,0.000146769223350425
"AT1G03070",59.6947630990702,-0.23821951105481,0.207210703006379,0.0279736828628202,0.0816555527704937
"AT1G03080",6341.83150569541,0.0789560600698015,0.044648779752561,0.0480191660242291,0.12492456966459
"AT1G03090",4170.26094290523,0.292604231006877,0.137288588706081,0.00222076959306809,0.0101282847880309
"AT1G04157",16.1978915880609,-0.211336635163797,0.299299821369722,0.0716072123874156,0.169805221501068
