"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT4G09605",33.5596367788728,-0.010997317164695,0.164028506625019,0.853178614956561,0.930222817020533
"AT4G37690",417.143226951513,0.142571624348092,0.093509726828636,0.0329900208167595,0.0953278610189189
"AT4G37700",2.94205944526647,-0.0315692737084803,0.257317905258452,0.465815289896572,NA
"AT4G37710",109.423170469941,0.00481516731757803,0.235370251225572,0.912774701478166,0.964386062638781
"AT4G37720",1.59930391308375,-0.0233037398532424,0.293376244392923,0.4582969683039,NA
"AT4G37730",372.068806530787,-0.0166749214914042,0.0756315576115154,0.777766596887381,0.882823357953992
"AT4G37740",1772.43122472393,-0.0571567145782833,0.0460876025549033,0.175828874332935,0.338437042876705
"AT4G37750",8936.73134375565,0.0361648679784324,0.0291052751616233,0.19862475985475,0.369081537245652
"AT4G37760",2338.85968776568,0.17178768032228,0.0564252519405631,0.000463411581067521,0.00264575326540923
"AT4G37770",12.3069615405454,-0.440255379034614,0.54099843815417,0.00494560045727775,0.0200126984397209
"AT4G37780",392.678090181198,0.140225331461902,0.0941571144263927,0.0363929784270227,0.102860737351173
"AT4G37790",2081.55558498428,0.0564038856947979,0.0444772260703739,0.168913186515871,0.329320933157605
"AT4G37800",1115.93580181932,0.0500229000638689,0.0786316321938001,0.406938514673646,0.594784464575876
"AT4G37810",570.182776632481,0.0561282513040243,0.0715907483710374,0.32970573104986,0.518495590705601
"AT4G37820",3409.60225736449,0.131108773515745,0.0681890531978863,0.0194401085792434,0.0621081314864746
"AT4G37830",8362.39652393361,-0.0335923165499017,0.0407047550316835,0.377389575870973,0.566313216855644
"AT4G03425",0.500595160497434,-0.0145330646423104,0.327051539761338,0.480625038754435,NA
"AT4G37840",76.6124903506997,0.0507790224355116,0.122154686051544,0.441397517173548,0.626805953669618
"AT4G37850",15.2505517589408,0.106263734339303,0.256366241791055,0.138967307714815,0.284874757897755
"AT4G37860",72.006538895919,0.220688824751549,0.197235614291195,0.0204049904660066,0.0646012997780249
"AT4G37870",14714.9449935118,-0.858162163725925,0.0357385556145281,1.03797746432184e-128,4.9944015658286e-126
