"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G60030",105.146344891887,-1.10874369079547,0.201343290260698,1.2955407302534e-08,2.46219659734786e-08
"AT1G60040",3.71962521772283,1.89199230934609,1.11588135773558,0.0102305058116507,0.0145033552563416
"AT1G60050",6.80006330658708,-1.86616552563306,2.80506488481754,0.089774631214296,0.116710153526804
"AT1G60060",1626.4722589427,2.92548846973756,0.0781581467380576,5.21861023545943e-308,1.49687220632495e-306
"AT1G60070",4596.10817375356,-0.551057498117812,0.0298510909401321,3.35690854634883e-76,2.1612138366448e-75
"AT1G60080",671.933556347542,0.301736934329099,0.0898672228818031,0.000714631342874311,0.00109661929253593
"AT1G60090",1.70592458186681,-0.670696460066687,1.25507531603086,0.325814717756652,0.392128480415686
"AT1G60095",20.1739092884643,-3.04840259402294,3.31562419785539,0.0274154298648567,0.0374786532491954
"AT1G60110",46.4308414043566,-6.56012179172626,0.517216685551501,2.16032084013303e-37,8.2604415804009e-37
"AT1G60120",0.536555685031815,0,2.07572345416463,1,1
"AT1G60130",13.5106371080255,-2.05845745645665,0.543357560306875,1.06084787782125e-05,1.78024598540622e-05
"AT1G60140",3246.99099087761,0.291501441596714,0.0815196731716272,0.000319234195784015,0.00050022700997714
"AT1G60160",4018.52138988256,1.70699198910795,0.0487659922544399,2.27769579413063e-269,5.46977357426922e-268
"AT1G60170",3949.55463104682,0.368689231793459,0.0360583657045977,1.34707070224482e-24,4.04936464275773e-24
"AT1G60190",462.089194453655,-3.5343050485777,0.08980754582702,0,0
"AT1G60200",6622.0959035684,1.16504287951046,0.0379637262005542,2.64109559060531e-207,4.67954404228415e-206
"AT1G60220",1998.54312555711,0.471990412286478,0.0540262101005131,1.97958268296471e-18,5.12826174528116e-18
"AT1G60230",984.128481040723,-0.624344505304655,0.0637285759111367,8.4210714455733e-23,2.43678775823843e-22
"AT1G60240",277.568045161206,10.7403752169984,1.16952373722779,1.44266675017085e-21,4.05148459183865e-21
"AT1G60250",49.5478943956885,9.55160699043246,1.18025221589685,4.08351680987768e-17,1.02137614744418e-16
"AT1G60260",1695.1682332446,1.72815903011097,0.0599513820783066,1.12469581355465e-183,1.74030034452522e-182
"AT1G60270",234.701112589481,-1.9629090981814,0.126553354557555,2.20780499780272e-55,1.1080667656537e-54
"AT1G60280",7.26098865126902,6.53372410892996,1.37649565412155,3.14392790327614e-07,5.63648796086359e-07
"AT1G60300",216.546691341953,10.6171877998208,1.16811261846846,3.71923673346703e-21,1.03290180906518e-20
"AT1G60340",181.220755908224,10.3448700171434,1.17046808260002,4.27113168829733e-20,1.1563250960632e-19
"AT1G60350",66.2435674154322,6.5471320801488,0.739071833015165,2.2329193069471e-19,5.93678840089547e-19
"AT1G60360",55.5621780444934,-1.04601636524215,0.275600773376335,5.74005106176367e-05,9.32081957950639e-05
"AT1G60370",35.5390565638294,8.38774233393515,1.18236204068204,1.68462351852426e-13,3.77737943714243e-13
